run_id,client_id,employee_id,cost_centre,hours_worked,gross_amount,net_amount,status,reason_code
PR-202604-0005,CL-001,E001-00556,STORE-HKRAL-01,178.24,39301.92,31653.42,PAID,
PR-202604-0005,CL-001,E001-00557,STORE-HKRAL-01,160.67,35347.4,28727.08,PAID,
PR-202604-0005,CL-001,E001-00558,STORE-HKRAL-01,159.91,30382.9,25053.35,PAID,
PR-202604-0005,CL-001,E001-00559,STORE-HKRAL-01,151.23,30964.34,25483.61,PAID,
PR-202604-0005,CL-001,E001-00560,STORE-HKRAL-01,141.94,42936.85,34343.27,PAID,
PR-202604-0005,CL-001,E001-00561,STORE-HKRAL-01,177.85,65537.73,51067.92,PAID,
PR-202604-0005,CL-001,E001-00562,STORE-HKRAL-01,138.95,35432.25,28789.86,PAID,
PR-202604-0005,CL-001,E001-00563,STORE-HKRAL-01,166.05,37361.25,30217.32,PAID,
PR-202604-0005,CL-001,E001-00564,STORE-HKRAL-01,165.86,43952.9,35095.15,PAID,
PR-202604-0005,CL-001,E001-00565,STORE-HKRAL-01,170.92,35893.2,29130.97,PAID,
PR-202604-0005,CL-001,E001-00566,STORE-HKRAL-01,170.15,28585.2,23723.05,PAID,
PR-202604-0005,CL-001,E001-00567,STORE-HKRAL-01,134.02,40105.48,32248.06,PAID,
PR-202604-0005,CL-001,E001-00568,STORE-HKRAL-01,161.5,37145.0,30057.3,PAID,
PR-202604-0005,CL-001,E001-00569,STORE-HKRAL-01,177.83,65530.36,51062.47,PAID,
PR-202604-0005,CL-001,E001-00570,STORE-HKRAL-01,153.39,28185.41,23427.2,PAID,
PR-202604-0005,CL-001,E001-00571,STORE-CBUD-01,170.25,58991.63,46223.81,PAID,
PR-202604-0005,CL-001,E001-00572,STORE-CBUD-01,171.33,49000.38,38830.28,PAID,
PR-202604-0005,CL-001,E001-00573,STORE-CBUD-01,149.81,41197.75,33056.33,PAID,
PR-202604-0005,CL-001,E001-00574,STORE-CBUD-01,167.54,41047.3,32945.0,PAID,
PR-202604-0005,CL-001,E001-00575,STORE-CBUD-01,142.12,46189.0,36749.86,PAID,
PR-202604-0005,CL-001,E001-00576,STORE-CBUD-01,152.7,50391.0,39859.34,PAID,
PR-202604-0005,CL-001,E001-00577,STORE-CBUD-01,134.6,35332.5,28716.05,PAID,
PR-202604-0005,CL-001,E001-00578,STORE-CBUD-01,144.54,26017.2,21822.73,PAID,
PR-202604-0005,CL-001,E001-00579,STORE-CBUD-01,127.97,26041.9,21841.01,PAID,
PR-202604-0005,CL-001,E001-00580,STORE-CBUD-01,136.33,47238.35,37526.38,PAID,
PR-202604-0005,CL-001,E001-00581,STORE-CBUD-01,171.89,36096.9,29281.71,PAID,
PR-202604-0005,CL-001,E001-00582,STORE-CBUD-01,177.74,65497.19,51037.92,PAID,
PR-202604-0005,CL-001,E001-00583,STORE-CBUD-01,127.2,24168.0,20454.32,PAID,
PR-202604-0005,CL-001,E001-00584,STORE-CBUD-01,148.91,23825.6,20200.94,PAID,
PR-202604-0005,CL-001,E001-00585,STORE-CBUD-01,157.11,45365.51,36140.48,PAID,
PR-202604-0005,CL-001,E001-00586,STORE-CBUD-01,176.93,39809.25,32028.84,PAID,
PR-202604-0005,CL-001,E001-00587,STORE-CBUD-01,157.94,33009.46,26997.0,PAID,
PR-202604-0005,CL-001,E001-00588,STORE-CBUD-01,166.29,56746.46,44562.38,PAID,
PR-202604-0005,CL-001,E001-00589,STORE-CBUD-01,151.57,31829.7,26123.98,PAID,
PR-202604-0005,CL-001,E001-00590,STORE-CBUD-01,170.9,36786.23,29791.81,PAID,
PR-202604-0005,CL-001,E001-00591,STORE-CBUD-01,131.78,34921.7,28412.06,PAID,
PR-202604-0005,CL-001,E001-00592,STORE-CBUD-01,162.85,57282.49,44959.04,PAID,
PR-202604-0005,CL-001,E001-00593,STORE-CBUD-01,177.43,54116.15,42615.95,PAID,
PR-202604-0005,CL-001,E001-00594,STORE-CBUD-01,171.53,54031.95,42553.64,PAID,
PR-202604-0005,CL-001,E001-00595,STORE-CBUD-01,170.4,42600.0,34094.0,PAID,
PR-202604-0005,CL-001,E001-00596,STORE-CBUD-01,180.44,51425.4,40624.8,PAID,
PR-202604-0005,CL-001,E001-00597,STORE-PARD-01,159.91,46613.77,37064.19,PAID,
PR-202604-0005,CL-001,E001-00598,STORE-PARD-01,160.78,30387.42,25056.69,PAID,
PR-202604-0005,CL-001,E001-00599,STORE-PARD-01,169.64,33079.8,27049.05,PAID,
PR-202604-0005,CL-001,E001-00600,STORE-PARD-01,144.9,41296.5,33129.41,PAID,
PR-202604-0005,CL-001,E001-00601,STORE-PARD-01,160.34,44614.61,35584.81,PAID,
PR-202604-0005,CL-001,E001-00602,STORE-PARD-01,165.89,51094.12,40379.65,PAID,
PR-202604-0005,CL-001,E001-00603,STORE-PARD-01,174.57,33168.3,27114.54,PAID,
PR-202604-0005,CL-001,E001-00604,STORE-PARD-01,155.09,29854.83,24662.57,PAID,
PR-202604-0005,CL-001,E001-00605,STORE-PARD-01,148.75,26998.13,22548.62,PAID,
PR-202604-0005,CL-001,E001-00606,STORE-PARD-01,158.36,36581.16,29640.06,PAID,
PR-202604-0005,CL-001,E001-00607,STORE-PARD-01,140.92,23674.56,20089.17,PAID,
PR-202604-0005,CL-001,E001-00608,STORE-PARD-01,164.23,34488.3,28091.34,PAID,
PR-202604-0005,CL-001,E001-00609,STORE-PARD-01,155.86,31951.3,26213.96,PAID,
PR-202604-0005,CL-001,E001-00610,STORE-PARD-01,145.19,44210.36,35285.67,PAID,
PR-202604-0005,CL-001,E001-00611,STORE-PARD-01,155.47,40189.0,32309.86,PAID,
PR-202604-0005,CL-001,E001-00612,STORE-PARD-01,138.34,45652.2,36352.63,PAID,
PR-202604-0005,CL-001,E001-00613,STORE-PARD-01,171.47,33308.05,27217.96,PAID,
PR-202604-0005,CL-001,E001-00614,STORE-PARD-01,167.69,53660.8,42278.99,PAID,
PR-202604-0005,CL-001,E001-00615,STORE-PARD-01,154.22,45340.68,36122.1,PAID,
PR-202604-0005,CL-001,E001-00616,STORE-PARD-01,141.93,23418.45,19899.65,PAID,
PR-202604-0005,CL-001,E001-00617,STORE-PARD-01,138.7,48787.72,38672.91,PAID,
PR-202604-0005,CL-001,E001-00618,STORE-PARD-01,154.2,24672.0,20827.28,PAID,
PR-202604-0005,CL-001,E001-00619,STORE-PARD-01,146.58,38843.7,31314.34,PAID,
PR-202604-0005,CL-001,E001-00620,STORE-PARD-01,146.85,29076.3,24086.46,PAID,
PR-202604-0005,CL-001,E001-00621,STORE-ZLIN-01,145.54,46572.8,37033.87,PAID,
PR-202604-0005,CL-001,E001-00622,STORE-ZLIN-01,149.74,46381.97,36892.66,PAID,
PR-202604-0005,CL-001,E001-00623,STORE-ZLIN-01,146.45,42690.18,34160.73,PAID,
PR-202604-0005,CL-001,E001-00624,STORE-ZLIN-01,178.87,42034.45,33675.49,PAID,
PR-202604-0005,CL-001,E001-00625,STORE-ZLIN-01,163.09,29356.2,24293.59,PAID,
PR-202604-0005,CL-001,E001-00626,STORE-ZLIN-01,165.47,53695.02,42304.31,PAID,
PR-202604-0005,CL-001,E001-00627,STORE-ZLIN-01,160.17,29431.24,24349.12,PAID,
PR-202604-0005,CL-001,E001-00628,STORE-ZLIN-01,152.34,41588.82,33345.73,PAID,
PR-202604-0005,CL-001,E001-00629,STORE-ZLIN-01,149.21,25850.63,21699.47,PAID,
PR-202604-0005,CL-001,E001-00630,STORE-ZLIN-01,170.27,51506.68,40684.94,PAID,
PR-202604-0005,CL-001,E001-00631,STORE-ZLIN-01,142.01,41395.92,33202.98,PAID,
PR-202604-0005,CL-001,E001-00632,STORE-ZLIN-01,151.57,38347.21,30946.94,PAID,
PR-202604-0005,CL-001,E001-00633,STORE-ZLIN-01,158.06,41727.84,33448.6,PAID,
PR-202604-0005,CL-001,E001-00634,STORE-ZLIN-01,158.3,49073.0,38884.02,PAID,
PR-202604-0005,CL-001,E001-00635,STORE-ZLIN-01,154.61,30148.95,24880.22,PAID,
PR-202604-0005,CL-001,E001-00636,STORE-ZLIN-01,178.53,48203.1,38240.29,PAID,
PR-202604-0005,CL-001,E001-00637,STORE-ZLIN-01,166.02,59352.15,46490.59,PAID,
PR-202604-0005,CL-001,E001-00638,STORE-ZLIN-01,150.44,29335.8,24278.49,PAID,
PR-202604-0005,CL-001,E001-00639,STORE-ZLIN-01,146.26,49874.66,39477.25,PAID,
PR-202604-0005,CL-001,E001-00640,STORE-ZLIN-01,169.31,35555.1,28880.77,PAID,
PR-202604-0005,CL-001,E001-00641,STORE-ZLIN-01,158.43,31686.0,26017.64,PAID,
PR-202604-0005,CL-001,E001-00642,STORE-ZLIN-01,140.55,34434.75,28051.72,PAID,
PR-202604-0005,CL-001,E001-00643,STORE-ZLIN-01,139.1,26011.7,21818.66,PAID,
PR-202604-0005,CL-001,E001-00644,STORE-ZLIN-01,176.01,44354.52,35392.34,PAID,
PR-202604-0005,CL-001,E001-00645,STORE-USTI-01,141.95,36907.0,29881.18,PAID,
PR-202604-0005,CL-001,E001-00646,STORE-USTI-01,166.92,29211.0,24186.14,PAID,
PR-202604-0005,CL-001,E001-00647,STORE-USTI-01,125.76,28296.0,23509.04,PAID,
PR-202604-0005,CL-001,E001-00648,STORE-USTI-01,152.58,38907.9,31361.85,PAID,
PR-202604-0005,CL-001,E001-00649,STORE-USTI-01,155.57,42003.9,33652.89,PAID,
PR-202604-0005,CL-001,E001-00650,STORE-USTI-01,170.41,47800.01,37942.01,PAID,
PR-202604-0005,CL-001,E001-00651,STORE-USTI-01,155.07,45202.91,36020.15,PAID,
PR-202604-0005,CL-001,E001-00652,STORE-USTI-01,171.56,30623.46,25231.36,PAID,
PR-202604-0005,CL-001,E001-00653,STORE-USTI-01,132.28,41006.8,32915.03,PAID,
PR-202604-0005,CL-001,E001-00654,STORE-USTI-01,173.85,37377.75,30229.54,PAID,
PR-202604-0005,CL-001,E001-00655,STORE-USTI-01,170.06,47616.8,37806.43,PAID,
PR-202604-0005,CL-001,E001-00656,STORE-USTI-01,122.32,23240.8,19768.19,PAID,
PR-202604-0005,CL-001,E001-00657,STORE-USTI-01,144.83,36641.99,29685.07,PAID,
PR-202604-0005,CL-001,E001-00658,STORE-USTI-01,179.84,50040.48,39599.96,PAID,
PR-202604-0005,CL-001,E001-00659,STORE-USTI-01,150.16,37840.32,30571.84,PAID,
PR-202604-0005,CL-001,E001-00660,STORE-USTI-01,175.86,50120.1,39658.87,PAID,
PR-202604-0005,CL-001,E001-00661,STORE-USTI-01,151.05,42822.68,34258.78,PAID,
PR-202604-0005,CL-001,E001-00662,STORE-USTI-01,170.46,30682.8,25275.27,PAID,
PR-202604-0005,CL-001,E001-00663,STORE-USTI-01,161.27,35479.4,28824.76,PAID,
PR-202604-0005,CL-001,E001-00664,STORE-USTI-01,160.64,30521.6,25155.98,PAID,
PR-202604-0005,CL-001,E001-00665,STORE-USTI-01,162.65,40255.87,32359.34,PAID,
PR-202604-0005,CL-001,E001-00666,STORE-USTI-01,146.06,43818.0,34995.32,PAID,
PR-202604-0005,CL-001,E001-00667,STORE-JIHL-01,168.96,40803.84,32764.84,PAID,
PR-202604-0005,CL-001,E001-00668,STORE-JIHL-01,125.4,24453.0,20665.22,PAID,
PR-202604-0005,CL-001,E001-00669,STORE-JIHL-01,150.49,44394.55,35421.97,PAID,
PR-202604-0005,CL-001,E001-00670,STORE-JIHL-01,178.0,51397.5,40604.15,PAID,
PR-202604-0005,CL-001,E001-00671,STORE-JIHL-01,144.35,45470.25,36217.99,PAID,
PR-202604-0005,CL-001,E001-00672,STORE-JIHL-01,182.38,39211.7,31586.66,PAID,
PR-202604-0005,CL-001,E001-00673,STORE-JIHL-01,177.08,44270.0,35329.8,PAID,
PR-202604-0005,CL-001,E001-00674,STORE-JIHL-01,135.36,45413.28,36175.83,PAID,
PR-202604-0005,CL-001,E001-00675,STORE-JIHL-01,154.83,41726.69,33447.75,PAID,
PR-202604-0005,CL-001,E001-00676,STORE-JIHL-01,150.36,44356.2,35393.59,PAID,
PR-202604-0005,CL-001,E001-00677,STORE-JIHL-01,160.66,42574.9,34075.43,PAID,
PR-202604-0005,CL-001,E001-00678,STORE-JIHL-01,130.1,27190.9,22691.27,PAID,
PR-202604-0005,CL-001,E001-00679,STORE-JIHL-01,161.41,56775.97,44584.22,PAID,
PR-202604-0005,CL-001,E001-00680,STORE-JIHL-01,168.38,42936.9,34343.31,PAID,
PR-202604-0005,CL-001,E001-00681,STORE-JIHL-01,158.21,27686.75,23058.19,PAID,
PR-202604-0005,CL-001,E001-00682,STORE-JIHL-01,170.5,38447.75,31021.33,PAID,
PR-202604-0005,CL-001,E001-00683,STORE-JIHL-01,160.09,36980.79,29935.78,PAID,
PR-202604-0005,CL-001,E001-00684,STORE-JIHL-01,149.67,44451.99,35464.47,PAID,
PR-202604-0005,CL-001,E001-00685,STORE-JIHL-01,137.25,23778.56,20166.13,PAID,
PR-202604-0005,CL-001,E001-00686,STORE-JIHL-01,161.69,44464.75,35473.92,PAID,
PR-202604-0005,CL-001,E001-00687,STORE-KVARY-01,147.97,38472.2,31039.43,PAID,
PR-202604-0005,CL-001,E001-00688,STORE-KVARY-01,179.49,34551.83,28138.35,PAID,
PR-202604-0005,CL-001,E001-00689,STORE-KVARY-01,171.83,54126.45,42623.57,PAID,
PR-202604-0005,CL-001,E001-00690,STORE-KVARY-01,173.47,43367.5,34661.95,PAID,
PR-202604-0005,CL-001,E001-00691,STORE-KVARY-01,166.23,38232.9,30862.35,PAID,
PR-202604-0005,CL-001,E001-00692,STORE-KVARY-01,151.82,43268.7,34588.84,PAID,
PR-202604-0005,CL-001,E001-00693,STORE-KVARY-01,131.25,40031.25,32193.12,PAID,
PR-202604-0005,CL-001,E001-00694,STORE-KVARY-01,166.19,39054.65,31470.44,PAID,
PR-202604-0005,CL-001,E001-00695,STORE-KVARY-01,144.21,25957.8,21778.77,PAID,
PR-202604-0005,CL-001,E001-00696,STORE-KVARY-01,181.23,55275.15,43473.61,PAID,
PR-202604-0005,CL-001,E001-00697,STORE-KVARY-01,164.69,29644.2,24506.71,PAID,
PR-202604-0005,CL-001,E001-00698,STORE-KVARY-01,128.06,23242.89,19769.74,PAID,
PR-202604-0005,CL-001,E001-00699,STORE-KVARY-01,166.68,32377.59,26529.42,PAID,
PR-202604-0005,CL-001,E001-00700,STORE-KVARY-01,176.34,52902.0,41717.48,PAID,
PR-202604-0005,CL-001,E001-00701,STORE-KVARY-01,172.58,51774.0,40882.76,PAID,
PR-202604-0005,CL-001,E001-00702,STORE-KVARY-01,146.42,51539.84,40709.48,PAID,
PR-202604-0005,CL-001,E001-00703,STORE-KVARY-01,165.28,47104.8,37427.55,PAID,
PR-202604-0005,CL-001,E001-00704,STORE-KVARY-01,148.59,47585.95,37783.6,PAID,
PR-202604-0005,CL-001,E001-00705,STORE-KVARY-01,172.16,32193.92,26393.5,PAID,
PR-202604-0005,CL-001,E001-00706,STORE-KVARY-01,146.61,47648.25,37829.7,PAID,
PR-202604-0005,CL-001,E001-00707,STORE-SPIND-01,135.38,31272.78,25711.86,PAID,
PR-202604-0005,CL-001,E001-00708,STORE-SPIND-01,155.06,43416.8,34698.43,PAID,
PR-202604-0005,CL-001,E001-00709,STORE-SPIND-01,161.34,33881.4,27642.24,PAID,
PR-202604-0005,CL-001,E001-00710,STORE-SPIND-01,132.87,27039.05,22578.9,PAID,
PR-202604-0005,CL-001,E001-00711,STORE-SPIND-01,131.84,42188.8,33789.71,PAID,
PR-202604-0005,CL-001,E001-00712,STORE-SPIND-01,139.7,25146.0,21178.04,PAID,
PR-202604-0005,CL-001,E001-00713,STORE-SPIND-01,169.0,27885.0,23204.9,PAID,
PR-202604-0005,CL-001,E001-00714,STORE-SPIND-01,156.51,26606.7,22258.96,PAID,
PR-202604-0005,CL-001,E001-00715,STORE-SPIND-01,133.85,32124.0,26341.76,PAID,
PR-202604-0005,CL-001,E001-00716,STORE-SPIND-01,150.34,46567.82,37030.19,PAID,
PR-202604-0005,CL-001,E001-00717,STORE-SPIND-01,163.01,28689.76,23800.42,PAID,
PR-202604-0005,CL-001,E001-00718,STORE-SPIND-01,130.97,33397.35,27284.04,PAID,
PR-202604-0005,CL-001,E001-00719,STORE-SPIND-01,131.3,38077.0,30746.98,PAID,
PR-202604-0005,CL-001,E001-00720,STORE-SPIND-01,170.48,34948.4,28431.82,PAID,
PR-202604-0005,CL-001,E001-00721,STORE-SPIND-01,178.05,48073.5,38144.39,PAID,
PR-202604-0005,CL-001,E001-00722,STORE-SPIND-01,168.38,45967.74,36586.13,PAID,
PR-202604-0005,CL-001,E001-00723,STORE-SPIND-01,163.29,34290.9,27945.27,PAID,
PR-202604-0005,CL-001,E001-00724,STORE-SPIND-01,173.78,37275.81,30154.1,PAID,
PR-202604-0005,CL-001,E001-00725,STORE-SPIND-01,178.25,57842.13,45373.18,PAID,
PR-202604-0005,CL-001,E001-00726,STORE-SPIND-01,156.4,36754.0,29767.96,PAID,
PR-202604-0005,CL-001,E001-00727,STORE-SPIND-01,164.07,54963.45,43242.95,PAID,
PR-202604-0005,CL-001,E001-00728,STORE-SPIND-01,152.27,38067.5,30739.95,PAID,
PR-202604-0005,CL-001,E001-00729,STORE-SPIND-01,149.91,54417.33,42838.82,PAID,
PR-202604-0005,CL-001,E001-00730,STORE-SPIND-01,159.83,53543.05,42191.86,PAID,
PR-202604-0005,CL-001,E001-00731,STORE-SPIND-01,174.66,55017.9,43283.25,PAID,
PR-202604-0005,CL-001,E001-00732,STORE-SPIND-01,149.4,23904.0,20258.96,PAID,
PR-202604-0005,CL-001,E001-00733,STORE-SPIND-01,149.02,31294.2,25727.71,PAID,
PR-202604-0005,CL-001,E001-00734,STORE-SPIND-01,149.74,38183.7,30825.94,PAID,
PR-202604-0005,CL-001,E001-00735,STORE-SPIND-01,176.6,50507.6,39945.62,PAID,
PR-202604-0005,CL-001,E001-00736,STORE-SPIND-01,168.24,55519.2,43654.21,PAID,
PR-202604-0005,CL-001,E001-00737,STORE-SPIND-01,168.81,36336.35,29458.9,PAID,
PR-202604-0005,CL-001,E001-00738,STORE-SPIND-01,179.17,34042.3,27761.3,PAID,
PR-202604-0005,CL-001,E001-00739,STORE-SPIND-01,170.98,38470.5,31038.17,PAID,
PR-202604-0005,CL-001,E001-00740,STORE-SPIND-01,176.34,36855.06,29842.74,PAID,
PR-202604-0005,CL-001,E001-00741,STORE-SPIND-01,151.59,31833.9,26127.09,PAID,
PR-202604-0005,CL-001,E001-00742,STORE-SPIND-01,155.27,44251.95,35316.44,PAID,
PR-202604-0005,CL-001,E001-00743,STORE-SPIND-01,164.67,33757.35,27550.44,PAID,
PR-202604-0005,CL-001,E001-00744,STORE-SPIND-01,158.28,41785.92,33491.58,PAID,
PR-202604-0005,CL-001,E001-00745,STORE-SPIND-01,173.56,54671.4,43026.84,PAID,
PR-202604-0005,CL-001,E001-00746,STORE-SPIND-01,160.55,42545.75,34053.85,PAID,
PR-202604-0005,CL-001,E001-00747,STORE-PEC-01,166.02,51466.2,40654.99,PAID,
PR-202604-0005,CL-001,E001-00748,STORE-PEC-01,157.83,50505.6,39944.14,PAID,
PR-202604-0005,CL-001,E001-00749,STORE-PEC-01,164.35,55139.43,43373.18,PAID,
PR-202604-0005,CL-001,E001-00750,STORE-PEC-01,176.61,49450.8,39163.59,PAID,
PR-202604-0005,CL-001,E001-00751,STORE-PEC-01,158.87,34196.77,27875.61,PAID,
PR-202604-0005,CL-001,E001-00752,STORE-PEC-01,165.72,53030.4,41812.5,PAID,
PR-202604-0005,CL-001,E001-00753,STORE-PEC-01,168.33,30299.4,24991.56,PAID,
PR-202604-0005,CL-001,E001-00754,STORE-PEC-01,135.98,22436.7,19173.16,PAID,
PR-202604-0005,CL-001,E001-00755,STORE-PEC-01,166.94,30883.9,25424.09,PAID,
PR-202604-0005,CL-001,E001-00756,STORE-PEC-01,144.06,29496.29,24397.25,PAID,
PR-202604-0005,CL-001,E001-00757,STORE-PEC-01,160.28,43756.44,34949.77,PAID,
PR-202604-0005,CL-001,E001-00758,STORE-PEC-01,169.47,50332.59,39816.12,PAID,
PR-202604-0005,CL-001,E001-00759,STORE-PEC-01,166.57,50387.43,39856.7,PAID,
PR-202604-0005,CL-001,E001-00760,STORE-PEC-01,162.02,53466.6,42135.28,PAID,
PR-202604-0005,CL-001,E001-00761,STORE-PEC-01,167.62,56152.7,44123.0,PAID,
PR-202604-0005,CL-001,E001-00762,STORE-PEC-01,141.2,48925.8,38775.09,PAID,
PR-202604-0005,CL-001,E001-00763,STORE-PEC-01,171.73,52377.65,41329.46,PAID,
PR-202604-0005,CL-001,E001-00764,STORE-PEC-01,143.71,45987.2,36600.53,PAID,
PR-202604-0005,CL-001,E001-00765,STORE-PEC-01,138.53,36017.8,29223.17,PAID,
PR-202604-0005,CL-001,E001-00766,STORE-PEC-01,167.5,44848.12,35757.61,PAID,
PR-202604-0005,CL-001,E001-00767,STORE-PEC-01,178.07,48613.11,38543.7,PAID,
PR-202604-0005,CL-001,E001-00768,STORE-PEC-01,143.76,46793.88,37197.47,PAID,
PR-202604-0005,CL-001,E001-00769,STORE-PEC-01,175.15,47290.5,37564.97,PAID,
PR-202604-0005,CL-001,E001-00770,STORE-PEC-01,136.88,45170.4,35996.1,PAID,
PR-202604-0005,CL-001,E001-00771,STORE-PEC-01,174.59,48885.2,38745.05,PAID,
PR-202604-0005,CL-001,E001-00772,STORE-PEC-01,162.5,30062.5,24816.25,PAID,
PR-202604-0005,CL-001,E001-00773,STORE-PEC-01,141.46,30413.9,25076.29,PAID,
PR-202604-0005,CL-001,E001-00774,STORE-PEC-01,175.02,29403.36,24328.49,PAID,
PR-202604-0005,CL-001,E001-00775,STORE-PEC-01,158.61,35687.25,28978.57,PAID,
PR-202604-0005,CL-001,E001-00776,STORE-PEC-01,165.66,54667.8,43024.17,PAID,
PR-202604-0005,CL-001,E001-00777,STORE-HARR-01,147.98,39066.72,31479.37,PAID,
PR-202604-0005,CL-001,E001-00778,STORE-HARR-01,167.66,41076.7,32966.76,PAID,
PR-202604-0005,CL-001,E001-00779,STORE-HARR-01,134.5,21520.0,18494.8,PAID,
PR-202604-0005,CL-001,E001-00780,STORE-HARR-01,157.62,36252.6,29396.92,PAID,
PR-202604-0005,CL-001,E001-00781,STORE-HARR-01,168.23,49039.05,38858.9,PAID,
PR-202604-0005,CL-001,E001-00782,STORE-HARR-01,174.84,30597.0,25211.78,PAID,
PR-202604-0005,CL-001,E001-00783,STORE-HARR-01,171.87,34288.07,27943.17,PAID,
PR-202604-0005,CL-001,E001-00784,STORE-HARR-01,144.4,25414.4,21376.66,PAID,
PR-202604-0005,CL-001,E001-00785,STORE-HARR-01,134.25,38261.25,30883.32,PAID,
PR-202604-0005,CL-001,E001-00786,STORE-HARR-01,160.7,28122.5,23380.65,PAID,
PR-202604-0005,CL-001,E001-00787,STORE-HARR-01,178.21,28513.6,23670.06,PAID,
PR-202604-0005,CL-001,E001-00788,STORE-HARR-01,165.5,45512.5,36249.25,PAID,
PR-202604-0005,CL-001,E001-00789,STORE-HARR-01,162.93,46435.05,36931.94,PAID,
PR-202604-0005,CL-001,E001-00790,STORE-HARR-01,156.1,53269.12,41989.15,PAID,
PR-202604-0005,CL-001,E001-00791,STORE-HARR-01,167.47,41030.15,32932.31,PAID,
PR-202604-0005,CL-001,E001-00792,STORE-HARR-01,167.85,33570.0,27411.8,PAID,
PR-202604-0005,CL-001,E001-00793,STORE-HARR-01,162.23,32446.0,26580.04,PAID,
PR-202604-0005,CL-001,E001-00794,STORE-HARR-01,159.17,47631.62,37817.4,PAID,
PR-202604-0005,CL-001,E001-00795,STORE-HARR-01,158.53,40781.84,32748.56,PAID,
PR-202604-0005,CL-001,E001-00796,STORE-HARR-01,159.79,38589.29,31126.07,PAID,
PR-202604-0005,CL-001,E001-00797,STORE-HARR-01,158.31,38785.95,31271.6,PAID,
PR-202604-0005,CL-001,E001-00798,STORE-HARR-01,136.71,24607.8,20779.77,PAID,
PR-202604-0005,CL-001,E001-00799,STORE-LIPNO-01,152.95,31354.75,25772.51,PAID,
PR-202604-0005,CL-001,E001-00800,STORE-LIPNO-01,176.86,59248.1,46413.59,PAID,
PR-202604-0005,CL-001,E001-00801,STORE-LIPNO-01,171.72,54993.33,43265.06,PAID,
PR-202604-0005,CL-001,E001-00802,STORE-LIPNO-01,150.77,30154.0,24883.96,PAID,
PR-202604-0005,CL-001,E001-00803,STORE-LIPNO-01,142.39,35597.5,28912.15,PAID,
PR-202604-0005,CL-001,E001-00804,STORE-LIPNO-01,156.3,36730.5,29750.57,PAID,
PR-202604-0005,CL-001,E001-00805,STORE-LIPNO-01,172.85,40879.03,32820.48,PAID,
PR-202604-0005,CL-001,E001-00806,STORE-LIPNO-01,175.13,63572.19,49613.42,PAID,
PR-202604-0005,CL-001,E001-00807,STORE-LIPNO-01,153.04,51268.4,40508.62,PAID,
PR-202604-0005,CL-001,E001-00808,STORE-LIPNO-01,141.66,40373.1,32446.09,PAID,
PR-202604-0005,CL-001,E001-00809,STORE-LIPNO-01,156.24,46872.0,37255.28,PAID,
PR-202604-0005,CL-001,E001-00810,STORE-LIPNO-01,159.23,32642.15,26725.19,PAID,
PR-202604-0005,CL-001,E001-00811,STORE-LIPNO-01,175.03,45245.26,36051.49,PAID,
PR-202604-0005,CL-001,E001-00812,STORE-LIPNO-01,140.19,23832.3,20205.9,PAID,
PR-202604-0005,CL-001,E001-00813,STORE-LIPNO-01,144.32,39688.0,31939.12,PAID,
PR-202604-0005,CL-001,E001-00814,STORE-LIPNO-01,171.17,53062.7,41836.4,PAID,
PR-202604-0005,CL-001,E001-00815,STORE-LIPNO-01,177.57,58598.1,45932.59,PAID,
PR-202604-0005,CL-001,E001-00816,STORE-LIPNO-01,143.8,26890.6,22469.04,PAID,
PR-202604-0005,CL-001,E001-00817,STORE-LIPNO-01,163.4,43301.0,34612.74,PAID,
PR-202604-0005,CL-001,E001-00818,STORE-LIPNO-01,153.83,42303.25,33874.4,PAID,
PR-202604-0005,CL-001,E001-00819,STORE-LIPNO-01,147.76,34132.56,27828.09,PAID,
PR-202604-0005,CL-001,E001-00820,STORE-LIPNO-01,169.87,34568.55,28150.73,PAID,
PR-202604-0005,CL-001,E001-00821,STORE-ZELRU-01,179.08,31339.0,25760.86,PAID,
PR-202604-0005,CL-001,E001-00822,STORE-ZELRU-01,137.73,33743.85,27540.45,PAID,
PR-202604-0005,CL-001,E001-00823,STORE-ZELRU-01,160.24,25638.4,21542.42,PAID,
PR-202604-0005,CL-001,E001-00824,STORE-ZELRU-01,171.96,53264.61,41985.81,PAID,
PR-202604-0005,CL-001,E001-00825,STORE-ZELRU-01,158.49,36452.7,29545.0,PAID,
PR-202604-0005,CL-001,E001-00826,STORE-ZELRU-01,175.09,28014.4,23300.66,PAID,
PR-202604-0005,CL-001,E001-00827,STORE-ZELRU-01,172.17,45625.05,36332.54,PAID,
PR-202604-0005,CL-001,E001-00828,STORE-ZELRU-01,161.26,50796.9,40159.71,PAID,
PR-202604-0005,CL-001,E001-00829,STORE-ZELRU-01,127.94,25588.0,21505.12,PAID,
PR-202604-0005,CL-001,E001-00830,STORE-ZELRU-01,153.7,40346.25,32426.22,PAID,
PR-202604-0005,CL-001,E001-00831,STORE-ZELRU-01,177.51,46862.64,37248.35,PAID,
PR-202604-0005,CL-001,E001-00832,STORE-ZELRU-01,143.85,39558.75,31843.47,PAID,
PR-202604-0005,CL-001,E001-00833,STORE-ZELRU-01,150.93,27922.05,23232.32,PAID,
PR-202604-0005,CL-001,E001-00834,STORE-ZELRU-01,134.9,28194.1,23433.63,PAID,
